#t		Ta_1-Ta_2		Ta_2-Ta_3		Ta_3-Ta_4		Ta_4-Ta_5		Ta_5-Ta_6
24.0659		0.00163535		0.00157475		0.00165643		0.00170932		0.00172949
24.1758		0.00161663		0.00156669		0.00165153		0.00170647		0.00172465
24.2857		0.00160044		0.00155975		0.00164117		0.0017029		0.00171828
24.3956		0.00158574		0.00155168		0.00163602		0.00170075		0.00171161
24.5055		0.00156971		0.00154363		0.00163301		0.00169859		0.0017064
24.6154		0.00155653		0.00153838		0.0016229		0.00169594		0.00169874
24.7253		0.00154412		0.0015314		0.00161705		0.00169449		0.00169162
24.8352		0.00153061		0.00152586		0.00161358		0.00169275		0.00168548
24.9451		0.00151912		0.00152204		0.00160366		0.00169219		0.00167912
25.0549		0.00150772		0.00151931		0.00159682		0.0016922		0.00167293
25.1648		0.0014968		0.00151656		0.00159302		0.00169218		0.00166826
25.2747		0.00148519		0.00151618		0.00158352		0.00169224		0.0016632
25.3846		0.0014755		0.00151651		0.00157579		0.00169232		0.00165973
25.4945		0.00146471		0.00151761		0.00157192		0.00169308		0.00165677
25.6044		0.00145471		0.00152046		0.00156278		0.00169328		0.00165398
25.7143		0.00144623		0.0015239		0.00155403		0.00169347		0.00165239
25.8242		0.00143831		0.00152703		0.00155001		0.00169439		0.00165105
25.9341		0.00143057		0.00153229		0.00154157		0.00169331		0.00164997
26.044		0.00142615		0.00153746		0.00153228		0.00169324		0.0016506
26.1538		0.00142236		0.00154166		0.00152801		0.00169298		0.00165011
26.2637		0.00141875		0.00154789		0.00152038		0.00169126		0.00165051
26.3736		0.00141795		0.00155416		0.00151111		0.00168977		0.00165232
26.4835		0.0014172		0.00155925		0.00150605		0.00168841		0.00165433
26.5934		0.00141809		0.0015651		0.00149887		0.001687		0.00165451
26.7033		0.00141981		0.00157085		0.00149043		0.00168528		0.00165649
26.8132		0.00142144		0.00157538		0.00148575		0.00168337		0.00165769
26.9231		0.00142299		0.00158054		0.00148029		0.00168106		0.00165916
27.033		0.00142626		0.00158595		0.00147266		0.00167927		0.00166111
27.1429		0.00142834		0.00158974		0.00146959		0.0016775		0.0016614
27.2527		0.00143113		0.00159472		0.00146635		0.0016746		0.00166214
27.3626		0.00143443		0.00159932		0.0014608		0.00167239		0.00166198
27.4725		0.00143668		0.00160239		0.00145957		0.00167031		0.00166121
27.5824		0.0014393		0.00160617		0.00146001		0.00166837		0.00166114
27.6923		0.00144172		0.00160931		0.00145717		0.00166517		0.00166021
27.8022		0.00144497		0.001612		0.00145711		0.00166342		0.00165909
27.9121		0.00144751		0.00161445		0.00145872		0.00166105		0.0016576
28.022		0.00145045		0.0016167		0.00145759		0.00165816		0.00165676
28.1319		0.00145379		0.0016184		0.00145932		0.00165623		0.00165621
28.2418		0.00145734		0.00162033		0.00146267		0.00165427		0.00165433
28.3516		0.00146032		0.00162179		0.00146338		0.00165184		0.00165392
28.4615		0.00146319		0.00162322		0.00146589		0.00164944		0.00165326
28.5714		0.00146677		0.00162409		0.0014688		0.00164696		0.00165181
28.6813		0.00146933		0.0016259		0.00147072		0.00164448		0.0016516
28.7912		0.0014723		0.00162752		0.00147305		0.00164166		0.00165136
28.9011		0.00147438		0.00162772		0.00147631		0.00164086		0.00165018
29.011		0.00147635		0.00162879		0.00147762		0.00163828		0.0016488
29.1209		0.00147859		0.00162913		0.00147951		0.00163708		0.00164829
29.2308		0.00148036		0.00162884		0.0014825		0.0016361		0.00164624
29.3407		0.00148125		0.00162807		0.00148338		0.00163542		0.0016446
29.4505		0.00148283		0.00162749		0.00148382		0.00163384		0.00164226
29.5604		0.00148335		0.00162577		0.0014857		0.00163321		0.00163964
29.6703		0.00148364		0.00162472		0.00148695		0.00163204		0.00163548
29.7802		0.00148342		0.00162341		0.0014865		0.00163085		0.00163087
29.8901		0.00148371		0.00162095		0.00148858		0.00163081		0.00162569
30		0.00148314		0.00161862		0.00148954		0.00162983		0.00162106
30.1099		0.00148308		0.00161554		0.00148998		0.00162936		0.00161525
30.2198		0.00148182		0.00161145		0.0014919		0.00162981		0.00160861
30.3297		0.00148011		0.00160765		0.00149474		0.00163008		0.00160417
30.4396		0.00147927		0.00160337		0.0014963		0.00163045		0.0015988
30.5495		0.00147776		0.00159847		0.00150014		0.00163192		0.00159401
30.6593		0.00147659		0.00159361		0.00150418		0.00163311		0.00158995
30.7692		0.00147604		0.0015884		0.00150741		0.0016343		0.00158674
30.8791		0.00147512		0.00158253		0.00151175		0.0016357		0.00158227
30.989		0.00147443		0.00157735		0.00151717		0.00163788		0.00157892
31.0989		0.00147311		0.00157196		0.00152087		0.00163881		0.00157465
31.2088		0.00147274		0.00156605		0.00152492		0.00163913		0.00157126
31.3187		0.00147253		0.00156125		0.00152966		0.00164009		0.00156981
31.4286		0.00147111		0.00155729		0.00153264		0.00163918		0.00156743
31.5385		0.00147072		0.0015533		0.00153413		0.00163836		0.00156596
31.6484		0.00146873		0.00154992		0.00153678		0.00163753		0.00156533
31.7582		0.00146662		0.00154735		0.00153792		0.00163559		0.00156332
31.8681		0.00146454		0.00154535		0.00153691		0.00163412		0.00156126
31.978		0.00146232		0.00154428		0.00153748		0.00163369		0.00155945
32.0879		0.0014598		0.00154346		0.00153562		0.00163272		0.00155603
32.1978		0.00145841		0.00154334		0.00153255		0.00163128		0.00155319
32.3077		0.00145565		0.00154424		0.00153161		0.0016324		0.00155116
32.4176		0.0014544		0.00154528		0.00152852		0.00163313		0.00154543
32.5275		0.00145263		0.00154843		0.0015242		0.00163313		0.00154199
32.6374		0.00145164		0.00155081		0.0015217		0.0016343		0.00153767
32.7473		0.00145123		0.00155389		0.00151812		0.00163553		0.00153269
32.8571		0.00145202		0.00155849		0.00151377		0.00163574		0.00152773
32.967		0.00145312		0.00156374		0.00151113		0.0016362		0.0015226
33.0769		0.00145424		0.00156801		0.00150848		0.00163774		0.00151845
33.1868		0.0014571		0.00157254		0.00150515		0.00163687		0.00151412
33.2967		0.00146077		0.00157688		0.00150376		0.00163712		0.00150927
33.4066		0.00146422		0.00157995		0.00150214		0.0016367		0.00150532
33.5165		0.00147003		0.00158329		0.00150088		0.00163582		0.00150194
33.6264		0.00147596		0.00158602		0.00149989		0.00163482		0.00149771
33.7363		0.00148253		0.00158659		0.00149998		0.0016344		0.00149559
33.8462		0.00149081		0.00158871		0.0015001		0.0016328		0.00149235
33.956		0.00149994		0.00158951		0.00150013		0.0016317		0.00148945
34.0659		0.00150978		0.00158911		0.00150138		0.00163156		0.00148704
34.1758		0.00152007		0.00158941		0.00150316		0.00163063		0.00148504
34.2857		0.00153088		0.00158846		0.00150332		0.00162903		0.00148307
34.3956		0.00154153		0.00158835		0.00150515		0.00162997		0.00148215
34.5055		0.00155218		0.00158733		0.00150624		0.00162882		0.00148184
34.6154		0.00156202		0.00158707		0.00150639		0.00162858		0.00148118
34.7253		0.00157162		0.00158602		0.00150869		0.00162862		0.00147981
34.8352		0.00158012		0.0015862		0.00150996		0.00162821		0.00147932
34.9451		0.00158879		0.00158661		0.00150978		0.00162654		0.00147871
35.0549		0.00159636		0.00158663		0.00151053		0.0016269		0.001478
35.1648		0.00160238		0.00158729		0.00151087		0.00162754		0.0014767
35.2747		0.00160819		0.00158861		0.00150916		0.00162776		0.00147685
35.3846		0.0016125		0.00159011		0.00150808		0.00162872		0.00147525
35.4945		0.00161532		0.00159238		0.00150719		0.0016298		0.00147393
35.6044		0.00161714		0.00159506		0.00150389		0.00163098		0.00147297
35.7143		0.00161808		0.00159724		0.00150095		0.0016336		0.00147226
35.8242		0.00161694		0.00160032		0.00149955		0.00163609		0.00147286
35.9341		0.00161493		0.00160375		0.0014956		0.00163875		0.00147334
36.044		0.00161081		0.00160697		0.0014913		0.00164261		0.00147267
36.1538		0.00160542		0.0016105		0.0014901		0.00164747		0.00147263
